"Data Source","World Development Indicators",

"Last Updated Date","2019-12-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Antigua and Barbuda","ATG","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.000001907349","102.700004577637","102.399997711182","102.10000038147","101.800003051758","101.499996185303","101.199998855591","100.900001525879","100.600004196167","100.299997329712","100","99.6000003814697","99.2000007629395","98.8000011444092","98.4000015258789","98.0000019073486","98.0000019073486","98.0000019073486","98.0000019073486","98.0000019073486","98.0000019073486","98.0000019073486","98.0000019073486","98.0000019073486","98.0000019073486","98.0000019073486","98.0000019073486","","","",
"Australia","AUS","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1285410","1285710","1286010","1286310","1286610","1286910","1287210","1287510","1287810","1288110","1288410","1286010","1283610","1281210","1278810","1276410","1267550","1258690","1249830","1240970","1232110","1235190","1238270","1241350","1244430","1247510","1250590","","","",
"Austria","AUT","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37760","37821.9995117188","37883.9990234375","37946.0009765625","38008.0004882813","38070","38131.9995117188","38193.9990234375","38256.0009765625","38318.0004882813","38380","38406.0009765625","38431.9995117188","38458.0004882813","38483.9990234375","38510","38528.0004882813","38546.0009765625","38563.9990234375","38581.9995117188","38600","38618.0004882813","38636.0009765625","38653.9990234375","38671.9995117188","38690","38708.0004882813","","","",
"Azerbaijan","AZE","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8520","8558","8557.99987792969","8577.99987792969","8597.99987792969","8617.99987792969","8637.99987792969","8657.99987792969","8677.99987792969","8697.99987792969","8717.99987792969","8728.80004882813","8739.60021972656","8750.39978027344","8761.19995117188","8772.00012207031","9034.19982910156","9296.40014648438","9558.59985351563","9820.80017089844","10082.9998779297","10345.2001953125","10607.3999023438","10869.599609375","11131.8005371094","11394.0002441406","11656.1999511719","","","",
"Burundi","BDI","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2890","2798.99993896484","2707.99987792969","2617.00012207031","2526.00006103516","2435","2343.99993896484","2253.00003051758","2161.99996948242","2071.00006103516","1980","1946.00006103516","1911.99996948242","1878.00003051758","1843.99993896484","1810","1953.99993896484","2098.00003051758","2241.99996948242","2386.00006103516","2530","2576.00006103516","2622.00012207031","2667.99987792969","2713.99993896484","2760","2806.00006103516","","","",
"Belgium","BEL","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6670","6670","6670","6670","6670","6670","6670","6670","6670","6670","6672.99987792969","6686.79992675781","6700.59997558594","6714.40002441406","6728.20007324219","6742.00012207031","6755.99975585938","6770","6784.00024414063","6797.99987792969","6812.00012207031","6816.40014648438","6820.80017089844","6825.2001953125","6829.60021972656","6834.00024414063","6838.40026855469","","","",
"Benin","BEN","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57610","56910","56210","55510","54810","54110","53410","52710","52010","51310","50610","50110","49610","49110","48610","48110","47610","47110","46610","46110","45610","45110","44610","44110","43610","43110","42610","","","",
"Burkina Faso","BFA","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68470","67871.0009765625","67272.001953125","66672.998046875","66073.9990234375","65475","64876.0009765625","64277.001953125","63677.998046875","63078.9990234375","62480","61882.001953125","61283.9990234375","60686.0009765625","60087.998046875","59490","58890","58290","57690","57090","56490","55892.001953125","55293.9990234375","54696.0009765625","54097.998046875","53500","52902.001953125","","","",
"Bangladesh","BGD","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14940","14914.0002441406","14888.0004882813","14861.9995117188","14835.9997558594","14810","14784.0002441406","14758.0004882813","14731.9995117188","14705.9997558594","14680","14654.0002441406","14628.0004882813","14601.9995117188","14575.9997558594","14550","14524.0002441406","14498.0004882813","14471.9995117188","14445.9997558594","14420","14394.0002441406","14368.0004882813","14341.9995117188","14315.9997558594","14290","14264.0002441406","","","",
"Bulgaria","BGR","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33270","33318.0004882813","33366.0009765625","33413.9990234375","33461.9995117188","33510","33558.0004882813","33606.0009765625","33653.9990234375","33701.9995117188","33750","34301.9995117188","34853.9990234375","35406.0009765625","35958.0004882813","36510","36681.9995117188","36853.9990234375","37026.0009765625","37198.0004882813","37370","37541.9995117188","37713.9990234375","37886.0009765625","38058.0004882813","38230","38401.9995117188","","","",
"Bahrain","BHR","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.19999998807907","2.30000004172325","2.5","2.59999990463257","2.80000001192093","2.8999999165535","3.10000002384186","3.19999992847443","3.40000003576279","3.60000014305115","3.70000004768372","3.89999985694885","4.00000005960464","4.19999986886978","4.30000007152557","4.49999988079071","4.6000000834465","4.79999989271164","4.90000009536743","5.09999990463257","5.29999971389771","5.40000021457672","5.60000002384186","5.69999992847443","5.89999973773956","6.00000023841858","6.10000014305115","","","",
"Bahamas, The","BHS","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5150","5150","5150","5150","5150","5150","5150","5150","5150","5150","5150","5150","5150","5150","5150","5150","5150","5150","5150","5150","5150","5150","5150","5150","5150","5150","5150","","","",
"Bosnia and Herzegovina","BIH","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22100","22050","22050","22025","22000","21975","21950","21925","21900","21875","21850","21850","21850","21850","21850","21850","21850","21850","21850","21850","21850","21850","21850","21850","21850","21850","21850","","","",
"Belarus","BLR","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77800","78786","78786.0009765625","79278.9990234375","79772.001953125","80265","80757.998046875","81251.0009765625","81743.9990234375","82237.001953125","82730","83055.99609375","83382.001953125","83707.998046875","84034.00390625","84360","84555.99609375","84752.001953125","84947.998046875","85144.00390625","85340","85539.00390625","85737.998046875","85937.001953125","86135.99609375","86335","86534.00390625","","","",
"Belize","BLZ","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16160.3002929688","16003.4997558594","15846.8005371094","15690.1000976563","15533.3996582031","15376.6003417969","15219.8999023438","15063.1994628906","14906.5002441406","14749.6997070313","14593.0004882813","14507.5","14421.8994140625","14336.4001464844","14250.7995605469","14165.3002929688","14115","14064.6997070313","14014.4995117188","13964.2004394531","13913.9001464844","13863.6999511719","13813.4997558594","13763.3996582031","13713.1994628906","13663.0004882813","13612.8002929688","","","",
"Bermuda","BMU","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","","","",
"Bolivia","BOL","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","627950","625246.015625","622541.9921875","619838.0078125","617133.984375","614430","611726.015625","609021.9921875","606318.0078125","603613.984375","600910","598196.015625","595481.9921875","592768.0078125","590053.984375","587340","582290","577240","572190","567140","562090","559200","556310","553420","550530","547640","544750","","","",
"Brazil","BRA","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5467050","5441618.75","5416188.125","5390756.875","5365326.25","5339895","5314463.75","5289033.125","5263601.875","5238170.9375","5212740","5183660","5154580","5125500","5096420","5067340","5050788.125","5034235.9375","5017684.0625","5001131.875","4984580","4974740","4964900","4955060","4945220","4935380","4925540","","","",
"Barbados","BRB","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.0000019073486","63.0000019073486","63.0000019073486","63.0000019073486","63.0000019073486","63.0000019073486","63.0000019073486","63.0000019073486","63.0000019073486","63.0000019073486","63.0000019073486","63.0000019073486","63.0000019073486","63.0000019073486","63.0000019073486","63.0000019073486","63.0000019073486","63.0000019073486","63.0000019073486","63.0000019073486","63.0000019073486","63.0000019073486","63.0000019073486","63.0000019073486","63.0000019073486","63.0000019073486","63.0000019073486","","","",
"Brunei Darussalam","BRN","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4130","4113.99993896484","4097.99987792969","4082.00012207031","4066.00006103516","4050","4033.99993896484","4017.99987792969","4002.00012207031","3986.00006103516","3970","3953.99993896484","3937.99987792969","3922.00012207031","3906.00006103516","3890","3872.00012207031","3853.99993896484","3836.00006103516","3817.99987792969","3800","3800","3800","3800","3800","3800","3800","","","",
"Bhutan","BTN","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25067.099609375","25166.3989257813","25265.7006835938","25365","25464.2993164063","25563.6010742188","25662.900390625","25762.1997070313","25861.3989257813","25960.7006835938","26060","26159.2993164063","26258.6010742188","26357.900390625","26457.1997070313","26556.4990234375","26655.80078125","26755","26854.2993164063","26953.6010742188","27052.900390625","27152.1997070313","27251.4990234375","27350.80078125","27450.1000976563","27549.2993164063","27648.5009765625","","","",
"Botswana","BWA","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","137180","135997.001953125","134814.00390625","133630.99609375","132447.998046875","131265","130082.001953125","128899.00390625","127715.99609375","126532.998046875","125350","124165.99609375","122982.001953125","121797.998046875","120614.00390625","119430","118245.99609375","117062.001953125","115877.998046875","114694.00390625","113510","112487.998046875","111465.99609375","110444.00390625","109422.001953125","108400","107377.998046875","","","",
"Central African Republic","CAF","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","225600","225444.00390625","225288.0078125","225131.9921875","224975.99609375","224820","224664.00390625","224508.0078125","224351.9921875","224195.99609375","224040","223884.00390625","223728.0078125","223571.9921875","223415.99609375","223260","223104.00390625","222948.0078125","222791.9921875","222635.99609375","222480","222324.00390625","222168.0078125","222011.9921875","221855.99609375","221700","221544.00390625","","","",
"Canada","CAN","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3482730","3482259.0625","3481788.125","3481316.875","3480845.9375","3480375","3479904.0625","3479433.125","3478961.875","3478490.9375","3478020","3477568.125","3477115.9375","3476664.0625","3476211.875","3475760","3475211.875","3474664.0625","3474115.9375","3473568.125","3473020","3472554.0625","3472088.125","3471621.875","3471155.9375","3470690","3470224.0625","","","",
"Central Europe and the Baltics","CEB","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","352930","353266.998291016","354123.996582031","354742.001953125","355346.000976563","355950","356553.999023438","357157.998046875","357762.001953125","358366.000976563","358970","360415.99975586","361862.001953125","363307.998046875","364754.000244141","366200","367255.994873047","368311.998291016","369368.001708985","370424.005126953","371480","372650.003662109","373820.002441406","374989.997558594","376159.996337891","377330","378500.003662109","","","",
"Switzerland","CHE","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11510","11553.0004882813","11595.9997558594","11639.0002441406","11681.9995117188","11725","11768.0004882813","11810.9997558594","11854.0002441406","11896.9995117188","11940","11985.9997558594","12031.9995117188","12078.0004882813","12124.0002441406","12170","12205.9997558594","12241.9995117188","12278.0004882813","12314.0002441406","12350","12388.0004882813","12425.9997558594","12464.0002441406","12501.9995117188","12540","12578.0004882813","","","",
"Channel Islands","CHI","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.00000011920929","8.00000011920929","8.00000011920929","8.00000011920929","8.00000011920929","8.00000011920929","8.00000011920929","8.00000011920929","8.00000011920929","8.00000011920929","8.00000011920929","8.00000011920929","8.00000011920929","8.00000011920929","8.00000011920929","8.00000011920929","8.00000011920929","8.00000011920929","8.00000011920929","8.00000011920929","8.00000011920929","8.00000011920929","8.00000011920929","8.00000011920929","8.00000011920929","8.00000011920929","8.00000011920929","","","",
"Chile","CHL","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","152630","153200.99609375","153772.001953125","154342.998046875","154914.00390625","155485","156055.99609375","156627.001953125","157197.998046875","157769.00390625","158340","158755.99609375","159172.001953125","159587.998046875","160004.00390625","160420","160797.998046875","161175.99609375","161554.00390625","161932.001953125","162310","165318.0078125","168325.99609375","171334.00390625","174341.9921875","177350","180358.0078125","","","",
"China","CHN","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1571405.9375","1591265.9375","1611125.78125","1630985.625","1650845.625","1670705.46875","1690565.46875","1710425.3125","1730285.15625","1750145.15625","1770005","1802091.875","1834178.59375","1866265.46875","1898352.1875","1930439.0625","1945571.875","1960704.53125","1975837.34375","1990970.15625","2006102.96875","2021525","2036947.03125","2052369.0625","2067790.9375","2083212.96875","2098635","","","",
"Cote d'Ivoire","CIV","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102220","102325.99609375","102432.001953125","102537.998046875","102644.00390625","102750","102855.99609375","102962.001953125","103067.998046875","103174.00390625","103280","103434.00390625","103587.998046875","103742.001953125","103895.99609375","104050","104045.99609375","104042.001953125","104037.998046875","104034.00390625","104030","104025.99609375","104022.001953125","104017.998046875","104014.00390625","104010","104005.99609375","","","",
"Cameroon","CMR","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","243160","240960","238760","236560","234360","232160","229960","227760","225560","223360","221160","218960","216760","214560","212360","210160","207960","205760","203560","201360","199160","196960","194760","192560","190360","188160","185960","","","",
"Congo, Dem. Rep.","COD","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1603630","1600515.9375","1597402.03125","1594287.96875","1591174.0625","1588060","1584945.9375","1581832.03125","1578717.96875","1575604.0625","1572490","1569375.9375","1566262.03125","1563147.96875","1560034.0625","1556920","1553805.9375","1550692.03125","1547577.96875","1544464.0625","1541350","1538235.9375","1535122.03125","1532007.96875","1528894.0625","1525780","1522665.9375","","","",
"Congo, Rep.","COG","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","227260","227090","226920","226750","226580","226410","226240","226070","225900","225730","225560","225390","225220","225050","224880","224710","224590","224470","224350","224230","224110","223955.99609375","223801.9921875","223648.0078125","223494.00390625","223340","223185.99609375","","","",
"Colombia","COL","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","644170","641551.40625","638932.890625","636314.296875","633695.78125","631077.1875","628458.59375","625840.1171875","623221.484375","620603.0078125","617984.4140625","614790.1953125","611596.09375","608401.9140625","605207.8125","602013.59375","598881.484375","595749.4140625","592617.3828125","589485.3125","586353.203125","586086.015625","585818.90625","585551.71875","585284.609375","585017.3828125","584750.1953125","","","",
"Comoros","COM","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","490","485.999984741211","482.000007629395","477.999992370605","474.000015258789","470","465.999984741211","462.000007629395","457.999992370605","454.000015258789","450","444.000015258789","437.999992370605","432.000007629395","425.999984741211","420","414.000015258789","407.999992370605","402.000007629395","395.999984741211","390","385.999984741211","382.000007629395","377.999992370605","374.000015258789","370","365.999984741211","","","",
"Cabo Verde","CPV","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","577.5","601.800003051758","626.199989318848","650.500030517578","674.899978637695","699.199981689453","723.499984741211","747.900009155273","772.200012207031","796.600036621094","820.899963378906","823.899993896484","826.900024414063","829.899978637695","832.900009155273","835.899963378906","838.899993896484","841.900024414063","844.899978637695","847.900009155273","850.899963378906","860.500030517578","870.199966430664","879.800033569336","889.400024414063","899.000015258789","908.600006103516","","","",
"Costa Rica","CRI","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25640","25451.9995117188","25263.9990234375","25076.0009765625","24888.0004882813","24700","24511.9995117188","24323.9990234375","24136.0009765625","23948.0004882813","23760","23990","24220","24450","24680","24910","25138.0004882813","25366.0009765625","25593.9990234375","25821.9995117188","26050","26351.9995117188","26653.9990234375","26956.0009765625","27258.0004882813","27560","27861.9995117188","","","",
"Caribbean small states","CSS","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","349477.200317383","349229.988203049","348983.006258011","348735.89422226","348488.811330795","348241.60027504","347994.588279724","347747.50538826","347500.394573212","347253.311271668","347006.20051384","346826.400032043","346646.499471664","346466.80021286","346286.899633408","346107.100429535","345952.107810974","345797.195625305","345642.303390503","345487.392463684","345332.400150299","345153.301963806","344974.203681946","344795.195674896","344616.097373962","344437.000579834","344257.902393341","","","",
"Cuba","CUB","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20580","20956.9995117188","21333.9990234375","21711.0009765625","22088.0004882813","22465","22841.9995117188","23218.9990234375","23596.0009765625","23973.0004882813","24350","24873.9990234375","25398.0004882813","25921.9995117188","26446.0009765625","26970","27440","27910","28380","28850","29320","29856.0009765625","30391.9995117188","30928.0004882813","31463.9990234375","32000","32536.0009765625","","","",
"Curacao","CUW","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","126.999998092651","126.999998092651","126.999998092651","126.999998092651","126.999998092651","126.999998092651","126.999998092651","126.999998092651","126.999998092651","126.999998092651","126.999998092651","126.999998092651","126.999998092651","126.999998092651","126.999998092651","126.999998092651","126.999998092651","126.999998092651","126.999998092651","126.999998092651","126.999998092651","126.999998092651","126.999998092651","126.999998092651","126.999998092651","126.999998092651","126.999998092651","","","",
"Cyprus","CYP","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1611.10000610352","1621.60003662109","1632.10006713867","1642.59994506836","1653.09997558594","1663.60000610352","1674.10003662109","1684.60006713867","1695.09994506836","1705.59997558594","1716.10000610352","1718.60000610352","1721.10000610352","1723.50006103516","1726.00006103516","1728.50006103516","1728.50006103516","1728.50006103516","1728.50006103516","1728.39996337891","1728.39996337891","1728.09997558594","1727.79998779297","1727.59994506836","1727.29995727539","1726.99996948242","1726.69998168945","","","",
"Czech Republic","CZE","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26290","26290","26290","26313.9990234375","26321.9995117188","26330","26338.0004882813","26346.0009765625","26353.9990234375","26361.9995117188","26370","26390","26410","26430","26450","26470","26490","26510","26530","26550","26570","26590","26610","26630","26650","26670","26690","","","",
"Germany","DEU","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113000","113054.00390625","113107.998046875","113162.001953125","113215.99609375","113270","113324.00390625","113377.998046875","113432.001953125","113485.99609375","113540","113600","113660","113720","113780","113840","113890","113940","113990","114040","114090","114110","114130","114150","114170","114190","114210","","","",
"Djibouti","DJI","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.9999990463257","55.9999990463257","55.9999990463257","55.9999990463257","55.9999990463257","55.9999990463257","55.9999990463257","55.9999990463257","55.9999990463257","55.9999990463257","55.9999990463257","55.9999990463257","55.9999990463257","55.9999990463257","55.9999990463257","55.9999990463257","55.9999990463257","55.9999990463257","55.9999990463257","55.9999990463257","55.9999990463257","55.9999990463257","55.9999990463257","55.9999990463257","55.9999990463257","55.9999990463257","55.9999990463257","","","",
"Dominica","DMA","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","500","497.299995422363","494.700012207031","492.000007629395","489.300003051758","486.599998474121","484.000015258789","481.300010681152","478.600006103516","475.999984741211","473.300018310547","470.60001373291","467.900009155273","465.299987792969","462.599983215332","459.900016784668","457.200012207031","454.599990844727","451.89998626709","449.300003051758","446.599998474121","443.899993896484","441.300010681152","438.600006103516","435.999984741211","433.300018310547","430.60001373291","","","",
"Denmark","DNK","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5432.00012207031","5474.29992675781","5516.59973144531","5558.90014648438","5601.19995117188","5643.49975585938","5685.80017089844","5728.09997558594","5770.39978027344","5812.7001953125","5855","5799.40002441406","5743.80004882813","5688.20007324219","5632.60009765625","5577.00012207031","5635.80017089844","5694.60021972656","5753.40026855469","5812.19970703125","5870.99975585938","5921.19995117188","5971.40014648438","6021.59973144531","6071.79992675781","6122.00012207031","6172.19970703125","","","",
"Dominican Republic","DOM","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11050","11430.9997558594","11811.9995117188","12193.0004882813","12574.0002441406","12955","13335.9997558594","13716.9995117188","14098.0004882813","14479.0002441406","14860","15191.9995117188","15524.0002441406","15855.9997558594","16188.0004882813","16520","16850","17180","17510","17840","18170","18501.9995117188","18834.0002441406","19165.9997558594","19498.0004882813","19830","20161.9995117188","","","",
"Algeria","DZA","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16670","16581.9995117188","16494.0002441406","16405.9997558594","16318.0004882813","16230","16141.9995117188","16054.0002441406","15965.9997558594","15878.0004882813","15790","15704.0002441406","15618.0004882813","15531.9995117188","15445.9997558594","15360","16124.0002441406","16888.0004882813","17651.9995117188","18415.9997558594","19180","19255.9997558594","19331.9995117188","19408.0004882813","19484.0002441406","19560","19635.9997558594","","","",
