"Data Source","World Development Indicators",

"Last Updated Date","2019-12-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Antigua and Barbuda","ATG","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","1825.62564972412","1947.15253267195","2012.66058462111","2211.68949771689","2417.21142652458","2625.21952932912","2765.08454209939","2969.48893974066","3102.00682821217","3329.60939411237","3609.97841208923","3751.64257555848","3880.92889124991","4230.34379671151","4578.88216862202","4781.61664147412","4901.58911138032","5251.19785794814","5416.28360495891","5665.97767672592","5915.26000544514","6153.34628525491","6391.29002503624","6366.1266185178","6699.56253216675","7007.61517959132","7309.09454127753","7525.685721137","7800.53471407314","8129.10362546389","8527.22808539065","8522.15922240222","8550.32866533295","8701.76034414445","8812.48949873985","8994.35590969456","9108.29556004587","9291.08386887725","9783.44289455401","10036.4577829441","10193.9121808594","10636.3776850564","10813.1227291694","10434.8743930758","10554.8158232062","10458.4501931865","10490.48454191","10972.8917398068","10749.1105547503","10791.5930978208","10726.9281831902","10627.2938650379","10407.7403070759","10220.8873013463","10071.3989785006","","","","","",
"Austria","AUT","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","1814.67601669178","1882.22371085386","2006.77039562045","2124.35918393057","2232.8965042088","2305.35770797766","2375.01273547657","2448.69254404027","2608.62423795443","2814.65464238606","3019.11615856574","3213.12683638198","3404.469207541","3620.56203999017","3769.02971139242","3734.44547317732","4068.190905456","4137.71416264668","4335.05392866328","4541.53793169678","4684.45775994038","4697.36586551737","4730.57007132163","4827.48406156646","5070.99579259701","5280.77715950527","5321.41297372161","5536.14415362107","5716.83424700642","5896.13556780851","6111.47652011957","6347.22009632373","6227.49804896471","6137.26946343196","6205.80490360652","6344.39308740837","6607.2229774104","6620.44786165131","6706.7086768874","6972.18981612858","7076.26948339438","7333.23195262844","7427.65644509121","7695.08003708217","7808.15779213961","7977.68159741774","8244.40195190479","8207.47473897554","8233.01483290985","7944.79609623168","8382.71115445338","8425.16775320399","8548.88219928111","8509.61158033605","8355.84195182134","","","","","",
"Azerbaijan","AZE","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2575.63905573404","2631.13739513134","2276.07694391764","2119.67978652435","1961.82703698828","1951.98438516591","1852.89192322556","1813.67014320799","1936.93921395172","2022.48598540603","2040.4790895311","2106.47006608147","1996.70825200839","2235.45985596483","2281.94787214832","2388.38873430769","2552.28621435433","2118.21052754245","2040.76043544743","1620.3874199013","1603.43137406492","1705.4246326371","2052.65096521176","2092.53652062946","2202.39391828846","","","","","",
"Burundi","BDI","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Belgium","BEL","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","1576.33881463123","1627.51357041656","1753.14389184713","1880.99382438962","2062.99497564169","2163.96033376914","2255.18841848917","2357.58493041064","2596.17771778388","2830.59396858729","3031.52104556665","3217.04526399951","3612.35553280957","3941.60374143375","4134.39088111142","3887.47742508188","4247.40637999101","4404.82432074193","4623.38968491801","4906.08508077774","4893.88535142965","4910.95328097769","4904.07001489301","5043.97535594266","5285.54376232576","5502.66840922398","5617.41982187269","5876.96299804037","6057.0627320822","6205.76377001633","6380.31321975416","6655.41438110864","6850.66377253598","6881.0721430714","7176.24050686845","7379.73707904784","7527.68854493864","7701.61213093291","7913.05858037159","7944.12980731574","8247.67711254725","8267.18721595245","8311.89267946638","8411.90065701741","8576.22349653402","8509.99707308703","8683.67128500132","8614.67950346801","8521.49673953426","7903.95547887634","8393.94962326946","8028.79873139472","7988.52464388906","7989.67185263518","7709.12307788247","","","","","",
"Benin","BEN","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","10.750621856283","11.8282265512801","18.6275060820413","16.9416441928436","18.0695309425404","19.41937270646","21.2614815641111","46.2550703218956","24.8720058941127","27.7092892029275","31.9361026646228","17.5674705439347","36.6341258268359","32.476756866248","33.4229207846393","31.1045097906553","30.8692130974543","36.1663498009353","33.8173151292444","34.9503143117922","36.7025996121176","38.8236399581905","39.1179411358293","39.3754528177074","41.8250062060181","44.4680805328425","47.9174304667938","44.8204208019301","51.9200047778409","58.1128528298556","61.4690422826465","68.2622487558588","64.6228901989281","70.3225443496545","73.7889498228877","75.0891729566526","79.7180959959635","86.3523998895701","87.873187140374","95.4424698771934","91.5353092699055","93.1212772045692","96.7556085268079","100.225122540037","","","","","",
"Burkina Faso","BFA","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bangladesh","BGD","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","10.8344621901914","10.6565476492894","15.4056483138873","17.1364814407469","17.2836296866878","17.5988569033037","18.6078588270346","21.8820318061628","21.4242288164391","19.1111216419","22.833028495485","25.8303950762501","29.4512017558813","32.4260666171201","33.5044055869483","37.9342303718232","39.3953609615888","42.5110007653813","50.5881608588714","49.780969549516","50.4170834669874","60.4072629329329","67.185836594929","71.076500658613","78.232226068037","81.9379989101906","83.7462780217976","88.8143950723661","97.1645811202078","104.607743131888","115.144511165927","122.98637829052","129.392333141108","165.308342361965","176.077326435431","196.939896190329","206.104882269482","207.526924707587","226.04794166683","247.263382529192","265.639421278666","283.46216563492","301.961168038611","320.204158205446","","","","","",
"Bulgaria","BGR","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","2292.65398332669","2486.06608987664","2683.10967899541","2842.2312212192","3035.63618783814","3247.55134925118","3437.79769230149","3648.38702650501","3772.28941053304","3973.69078833408","4125.3534285962","4397.89056454099","4582.12533745396","4772.29459954988","4678.28582339895","4646.26093875636","4838.62032496972","4940.51848666685","4963.17888577321","4758.73190255565","4361.14451575101","3735.52545360956","3807.696906382","3825.38661571836","4211.12513140807","4350.44325925232","3970.13113944689","3932.40178442314","3613.36726660483","3673.60687143429","3859.09002487408","3853.8190041011","3997.90259625094","3971.82273619063","4165.18039235553","4366.91276515184","4523.32287831241","4674.5031505249","4483.7471386375","4560.41491703377","4863.69144110061","4761.9125833848","4639.70632261155","4708.92745757231","","","","","",
"Bahrain","BHR","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","1951.7774792113","1963.736335668","2087.44734414074","2282.55217120332","2626.21790855509","3171.78381121543","3661.25175228828","3746.83512997994","4299.89585733914","4612.54612546125","4848.711643323","5205.33747894805","5589.55137292094","15306.0347473755","15926.452215875","16450.5859555227","14702.5086252787","15363.3506592892","15402.6194846254","15621.1247129137","14214.5323289391","18497.9143008989","21644.5049514183","20477.3437315201","20553.595282572","20597.3739601082","21104.9684753358","21251.4257780675","20638.1050081613","20014.7153748584","20130.6008931323","20016.4321100843","19775.0633099955","18983.0859776054","21325.6497114143","21508.3606526589","20592.3436098768","18491.1554482564","17459.6397193091","18038.2960205019","17912.5940518765","17849.244159167","18693.1238778765","19596.9537638231","","","","","",
"Bahamas, The","BHS","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2937.65569608796","2106.04902045376","1111.32736657222","707.7824442986","893.935868293957","959.245765921051","1126.3340350784","1384.61003139663","1774.61220023795","1834.45113660103","2030.29663230944","2068.42635571395","2092.09639763078","2233.54960019117","2321.8782028769","2389.69694828954","2384.59201407332","2382.54314755078","2986.46528180837","2891.64327673532","3155.60338871809","3343.73527624328","3479.08388747541","3474.2795202965","3446.76666750907","","","","","",
"Belarus","BLR","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4380.90097163608","4426.03492250343","3912.8817541112","3450.2392811798","3068.34848929305","2789.97449480086","2806.49606299213","2953.04932292181","3016.28761545337","3005.3642570495","2996.30947501957","3009.40248167179","3000.7456250783","3063.05693858238","3174.05309231742","3245.37208781327","3365.98186513501","3393.90853610514","3481.74351659874","3298.70360737854","3563.6377659834","3628.45728970191","3697.39748396507","3648.32146048641","3679.9788400689","","","","","",
"Belize","BLZ","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bermuda","BMU","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","165.875846294203","174.056411362573","173.84316463094","181.714382192563","189.546206786514","199.669264779046","216.324691311742","227.50493504229","237.257522720245","253.4079698061","266.100483474388","265.034152600164","254.17972259351","252.555159516911","245.005226993944","235.056180487643","233.592965576778","245.733029072178","257.844122589779","266.138681706003","280.540994855132","290.046530334091","312.600422543878","332.806869026636","351.598157940516","369.829188276993","388.285519117078","405.100261697239","418.187283473331","415.881469148509","416.655254780318","429.953102056157","437.242015701412","447.125654658669","476.587322820539","506.94772765444","538.686285490758","527.801705382754","546.597845718585","596.501598731762","629.005085110537","654.481793418873","695.953170328966","742.538399742886","","","","","",
"Brazil","BRA","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","459.885690744594","499.041737520049","554.628192626451","604.978513306347","651.496665079686","722.08145266051","790.221838852917","860.302363371917","941.699154733262","1016.653610371","1021.54783486168","1055.95083267276","1111.75212807465","1208.6243211091","1283.05437375734","1354.50346607611","1368.10851224475","1419.63061211194","1449.93138169633","1460.76034878789","1486.22457039677","1494.06149564454","1537.59271699385","1566.76124114953","1634.39803713983","1687.08517674923","1762.41069262762","1808.34318646643","1832.37829562002","1897.35313747888","1747.93960140896","1806.66971449756","1882.26400762918","1956.15935940865","2015.79992356084","2072.36264721709","2167.60658365478","2229.84529915118","2197.12554728151","2374.11665262872","2430.8033959668","2501.47405281669","2568.82970799499","2619.96061573831","","","","","",
"Barbados","BRB","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","1754.243721945","1675.79670755235","1582.36371471666","1541.21956252579","1478.72248276886","1421.08799448214","1367.94990670467","1318.94815264479","1273.96004349587","1691.77682987843","2264.762199969","2635.09086938587","3079.08485637224","3290.9361750888","3265.77529862018","3217.63419440054","4192.57207561784","4283.89060735504","4298.92864812414","4325.12242918047","4473.91157356974","4819.41787273816","5268.37095863761","5579.4703130722","6384.75467329039","6828.1345405125","7622.82102077844","7755.11994585516","7375.61693387695","7545.81063437036","7181.6347776987","7373.50842892653","8550.976101989","8596.87340895243","8463.11015189776","8431.84439168915","8614.13731948315","8589.40332770195","8840.70579777341","8810.0739490436","8783.60529149987","9240.85626420779","9873.37452802896","10291.1640460845","","","","","",
"Bhutan","BTN","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Botswana","BWA","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","586.839322103851","627.288069583279","625.420376858442","640.852246230751","663.81072231956","753.41399153692","846.822165613479","719.126515436221","729.619665660627","769.376633953912","852.734102276823","925.522568229788","922.014709350944","963.000824931192","935.900036346954","962.298884185203","1028.93681938426","1096.56916000772","1073.73697729068","1155.57762451212","1225.31017903143","1274.75446457379","1362.43238287867","1480.01135071851","1464.63910958836","1494.08358153023","1535.09087642012","1542.56621419798","1739.95571021829","1561.06496637067","1503.42214605324","1756.26890428334","2126.50833730902","1815.55806865223","","","","","",
"Central African Republic","CAF","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","5630.62981318508","5605.11192600296","5791.12495970775","5966.04091963721","6468.92626131953","6909.89938001829","7359.08818834797","7630.16852831668","8030.41843424605","8532.90850294845","8962.20221346839","9166.68366570088","9803.55841895994","10241.9208584542","10804.60079545","10466.5826249742","11075.9542252969","11797.2625883093","12269.0192959597","12422.7611263149","12803.9755149228","13239.4087570405","12981.0786679366","13457.0657913478","14343.392033437","14857.2585929109","15363.399577583","15798.287273287","16389.3381047529","16464.0395067145","16167.3745586043","16181.5887481801","16164.419040336","16320.127298241","16388.2805024147","16532.382036352","16607.2063366774","16653.6770544776","16435.7869875262","16678.932595154","17037.0722808289","16840.1937506524","16960.639671858","17208.5235166648","17264.7367438144","16948.2752209397","16508.3395520223","16683.1336593286","16377.4796961349","15450.7306885938","15269.745476893","15644.54027755","15336.6248565213","15750.8116334788","15588.4871464315","","","","","",
"Central Europe and the Baltics","CEB","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","2088.95393208505","2243.53733769121","2389.98886841707","2522.68155194247","2683.047694575","2848.02763022704","2984.65929182478","3124.94603249235","3161.26829932159","3306.05950777627","3276.89373435707","3318.64759461844","3435.79267760505","3562.33160568441","3645.79319651518","3761.36098977508","3867.97845664963","3934.07845614066","3948.02517487546","3744.05173023467","3469.59219057335","3217.34013248068","3148.02747360179","3172.22271838745","3299.39004906109","3426.01513649192","3383.43254569809","3337.01519082037","3281.6145166385","3341.72680126805","3430.72505424738","3454.63594057918","3588.32346141565","3676.62645451899","3739.65346588294","3888.52559863846","3984.58899891276","4048.76548737702","3840.53602810483","4017.41224673893","4096.89408410952","4093.45935709746","4075.34293001873","4115.63020118839","","","","","",
"Switzerland","CHE","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","3075.55031347677","3225.99402976725","3278.00617709773","3351.45279086067","3454.51932451097","3586.28881005493","3653.4289782261","3749.63387371209","3852.1921105708","4022.72542458616","4306.5086071119","4615.34821761809","4776.26739430847","5010.18891143931","5027.11938442664","4878.81296784543","5082.9003837205","5324.95995175424","5520.44672986998","5779.13737128368","5992.33345908351","6119.69580461291","6189.34243360789","6330.49338245799","6601.03867435906","6854.32738338564","6994.48534499035","7163.21477452008","7203.88583347009","7369.28667026132","7445.292016894","7538.40674190416","7430.29750861191","7235.09407611269","7155.48568409569","7283.3801587828","7393.53917291798","7341.61237291057","7481.43354691511","7646.70616186387","7845.63454779552","7992.27757572975","8031.4322256362","8195.1208345659","8205.82911852766","8305.37110156291","8360.57613549238","8163.29557600551","8305.92304197027","8021.22360366594","8174.40816244636","7928.19066988289","7886.09430625342","7807.05881538508","7520.16602494502","","","","","",
"Channel Islands","CHI","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","761.259964192922","787.832228157797","757.854041792436","800.571647854336","731.191042706749","768.717466164439","793.845595521067","834.057388450799","876.420062165051","902.766077362736","919.097490298319","887.353454909527","906.452490602924","966.871127040723","988.150999132268","1028.13610638686","1054.42380259503","1121.52299849903","1208.76732687749","1237.62460146702","1313.94301613204","1457.08919337784","1514.74330791168","1588.6954569776","1745.3747222177","1926.52959375131","2069.35917360894","2176.96496525876","2392.96172210937","2499.29068898363","2628.68670781142","2727.86816513137","2897.79233007766","3064.44513699088","3095.64751193572","3222.41506070744","3339.46453747218","3338.2893656538","3296.54073453887","3306.95272965285","3583.5859023107","3807.51027551347","3879.86073135332","3879.6756048595","","","","","",
"China","CHN","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","151.989347346645","163.911928819183","175.933736988911","174.233353695785","199.039715406566","204.030364731354","220.657053065594","246.555772277797","267.374265354668","281.624687256366","285.817775698396","299.197921933712","317.020257790894","336.411641308803","362.812071852641","391.351624968363","426.554493166734","461.797518222997","487.373173021052","510.619854913516","548.953753106589","604.693683099136","662.63704558569","727.107359659684","770.280241190849","821.080859102296","852.740686543503","870.617222318398","913.963447975829","992.943384720171","1076.54912135865","1194.85629490784","1379.48463210183","1585.83878247787","1782.31215291627","2039.0146603408","2325.92676902765","2446.36905458402","2612.45662004417","2943.58995443689","3298.00391331196","3474.98806170157","3773.40538390134","3927.04449998901","","","","","",
"Cote d'Ivoire","CIV","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","97.020986558934","104.195846584977","114.525261122731","117.132268796503","126.005804688196","139.560169497837","148.580458880216","161.626715753299","198.805139477158","182.855862528241","188.951439837373","186.537598621059","177.912769380108","131.897784568421","151.136355845357","151.640379261999","170.589540627138","174.947641893263","160.748376280564","160.420941867996","148.43387699499","153.054602248865","144.217260816916","146.482458907557","176.340983743249","161.607874244799","172.034761464187","186.985861046477","175.829544016422","173.993179321515","182.222468534731","176.652822478596","174.378864077102","173.395344613231","171.67439028895","181.71235744271","187.103210919567","195.658692690837","200.507030533252","215.020247942941","196.921771744317","234.787017220066","233.163501264629","274.730090490935","","","","","",
"Cameroon","CMR","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","152.324586802741","155.522399448507","152.987820950087","169.58069964664","174.874588212621","165.961980615328","155.054288018094","155.767382777964","155.04029792601","156.123026800965","198.345396626103","221.12367042166","213.60982199111","204.655927474121","223.715956796308","208.455982792521","207.621536876492","209.743700962365","210.313501023998","199.064726850937","192.290074273071","188.807567407302","190.996798063446","167.258912866949","160.073670653239","165.631019468946","175.398859865583","172.442271570701","177.401732277296","175.261675866454","165.171377074765","155.034949499321","167.134251718587","192.359815756378","186.427765443871","245.669451725267","253.760194320619","267.131835144286","264.932868093093","261.488470639525","256.333136073051","247.425375138479","252.204776146066","275.197913680616","","","","","",
"Congo, Dem. Rep.","COD","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","162.273347971488","158.796570088777","167.354811517681","169.283591124298","167.222758746765","161.838917943212","158.356196696541","148.37886176223","142.92621235562","150.916722346768","135.649272223903","130.351844269341","138.044661620004","141.347741095856","148.153210164147","150.66548485134","145.835344727732","145.883120096267","169.491702690875","130.879376799212","125.486503879165","115.230350613654","102.587000964606","101.309282108962","108.884320787688","104.847733049579","95.3974223301613","93.400291688063","95.1663072596017","96.569795846484","95.5428250012467","89.7303089894771","90.2080248778915","88.187276611076","89.4573189749195","101.770939843671","105.245720787174","101.206407189926","106.791870059355","104.656082023852","108.021623439317","112.183659791454","117.028301776402","108.516701140545","","","","","",
"Congo, Rep.","COG","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","56.3731286134626","57.5888610345235","62.817669298796","63.6705751463585","66.3779874975108","68.8845381386513","70.5864011308555","72.1383721290716","75.8599682893751","83.2426850490513","69.9212075392542","104.51621460309","99.4618239237123","149.224209374585","112.933186390383","176.106262139852","179.614161148904","168.051033737926","170.070548752249","173.969348298092","184.947807976287","177.5134621069","160.554840025267","144.357977392781","151.429140211196","154.353670925153","129.042158421919","110.785605460274","69.1145732027002","95.6062378753544","104.725611129877","115.394363257226","114.766349214922","105.399052206145","117.313385457281","125.76295525322","125.383147421428","135.36130999834","144.739060802708","140.158564027544","147.673045960221","214.624723792614","213.076124852658","202.872128916055","","","","","",
"Colombia","COL","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","414.788597335573","400.374393359514","432.71266016134","472.334849126869","454.343222438655","469.438676586051","512.904167351327","568.166075631722","607.30451274378","637.274257963772","634.259843674587","659.352335875482","664.061915032254","720.358274683121","755.195092176771","809.32268558669","785.115427066152","804.618740970429","851.482734390595","871.59382616005","871.192203573298","778.70422745031","872.809551662058","910.288853605132","920.47436457616","911.092011203789","917.749537427301","894.268680819978","827.729176121389","845.597452917449","865.90889743128","873.264480117117","876.4129498143","912.183692562652","909.216184882837","961.044859786129","988.579232528889","988.453840500418","1065.60765267456","1094.56091741537","1139.65107799626","1170.04531212725","1310.61466472857","1312.15750301437","","","","","",
"Comoros","COM","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
