"player_id","player_name","games","time","goals","xG","assists","xA","shots","key_passes","yellow_cards","red_cards","position","team_name","npg","npxG","xGChain","xGBuildup","year"
6026,"Richarlison",8,642,1,3.28320656530559,3,2.25922692846507,25,10,1,1,"F","Everton",0,2.52203772775829,6.46437802910805,2.35086608678102,2020
6521,"Yerry Mina",9,810,1,0.57509165070951,0,0,3,0,1,0,"D","Everton",1,0.57509165070951,2.75103545188904,2.73858135938644,2020
7063,"Bernard",4,168,1,0.076225571334362,0,0.266671074554324,2,5,1,0,"F S","Everton",1,0.076225571334362,0.587066054344177,0.292488433420658,2020
500,"Alex Iwobi",10,420,0,0.105148557573557,1,1.37071520090103,2,6,0,0,"D F S","Everton",0,0.105148557573557,4.16420191526413,2.68833821080625,2020
503,"Theo Walcott",1,10,0,0,0,0,0,0,0,0,"S","Everton",0,0,0,0,2020
585,"Seamus Coleman",6,450,0,0.0407058466225863,1,0.582997098565102,2,3,0,0,"D","Everton",0,0.0407058466225863,2.37367896735668,2.2964063026011,2020
714,"Gylfi Sigurdsson",10,396,0,0.759657872840762,1,0.706396244466305,8,6,0,0,"M S","Everton",0,0.759657872840762,1.70704111643136,0.817237339913845,2020
741,"Jordan Pickford",10,900,0,0,0,0.0217736214399338,0,1,0,0,"GK","Everton",0,0,1.55239828955382,1.53062466811389,2020
876,"Fabian Delph",5,206,0,0.0149579830467701,0,0.0285025537014008,1,1,0,0,"D M S","Everton",0,0.0149579830467701,1.03467148542404,0.991210967302322,2020
985,"Mason Holgate",2,174,0,0.308650135993958,0,0,1,0,1,0,"D","Everton",0,0.308650135993958,0.26903872936964,0.26903872936964,2020
1042,"Tom Davies",5,169,0,0,0,0.348889082670212,0,1,0,0,"D M S","Everton",0,0,0.474647790193558,0.125758703798056,2020
1084,"Jonjoe Kenny",1,78,0,0,0,0,0,0,0,0,"D","Everton",0,0,0.240644514560699,0.240644514560699,2020
1304,"Moise Kean",2,10,0,0.0223457217216492,0,0,1,0,0,0,"S","Everton",0,0.0223457217216492,0.0223457217216492,0,2020
1379,"Allan",10,900,0,0.0977337919175625,0,0.266984274610877,4,6,4,0,"M","Everton",0,0.0977337919175625,4.68758621811867,4.35188122093678,2020
1823,"Lucas Digne",8,703,0,0.13911403156817,4,2.24313436076045,3,15,0,1,"D","Everton",0,0.13911403156817,3.42641523107886,1.67230140045285,2020
2383,"André Gomes",7,457,0,0.118457686156034,0,0.191259922459722,3,4,1,0,"M S","Everton",0,0.118457686156034,1.61909010075033,1.32484567537904,2020
6477,"Cenk Tosun",3,27,0,0,0,0.0740792751312256,0,1,2,0,"S","Everton",0,0,0.108066499233246,0.03398722037673,2020
6962,"Robin Olsen",1,90,0,0,0,0,0,0,0,0,"GK","Everton",0,0,0,0,2020
7689,"Ben Godfrey",5,420,0,0,0,0.0266676004976034,0,1,0,0,"D S","Everton",0,0,1.26567947305739,1.26567947305739,2020
8109,"Niels Nkounkou",1,70,0,0.0169598218053579,0,0,1,0,1,0,"D","Everton",0,0.0169598218053579,0.030957642942667,0.0139978211373091,2020
8150,"Anthony Gordon",1,31,0,0,0,0,0,0,0,0,"S","Everton",0,0,0.135084301233292,0.135084301233292,2020
986,"Danny Ings",8,669,6,3.26799419894814,2,0.752534933388233,17,7,0,0,"F S","Southampton",4,1.74565647542477,2.76082462072372,0.550263419747353,2020
843,"James Ward-Prowse",11,990,4,0.714341036975384,3,1.25633478164673,10,18,2,0,"M","Southampton",4,0.714341036975384,2.5178731828928,2.04108868911862,2020
111,"Jannik Vestergaard",10,852,3,0.524684784933925,0,0.607882902026176,5,2,0,0,"D S","Southampton",3,0.524684784933925,1.79240671545267,1.79240671545267,2020
7700,"Che Adams",11,961,3,3.57163204997778,3,2.10271751508117,20,13,1,0,"F","Southampton",3,3.57163204997778,4.91921940818429,0.848497280851007,2020
503,"Theo Walcott",6,519,1,1.32972905039787,2,0.331509403884411,14,6,0,0,"F M","Southampton",1,1.32972905039787,1.95280358195305,0.377719208598137,2020
842,"Oriol Romeu",11,957,1,0.243465137667954,0,0.332386549562216,9,8,4,0,"M","Southampton",1,0.243465137667954,3.22324054688215,2.91573893278837,2020
6042,"Jan Bednarek",11,905,1,0.300987958908081,0,0.0367700047791004,5,1,0,0,"D","Southampton",1,0.300987958908081,2.24101433157921,2.20424432307482,2020
6893,"Stuart Armstrong",9,788,1,0.678541423752904,2,0.564417002722621,11,10,0,0,"M","Southampton",1,0.678541423752904,2.17662537097931,1.22416855767369,2020
7701,"Moussa Djenepo",8,512,1,0.412702370434999,0,0.247913420200348,8,4,2,0,"M S","Southampton",1,0.412702370434999,1.8370110206306,1.19598609954119,2020
635,"Alex McCarthy",11,990,0,0,0,0,0,0,1,0,"GK","Southampton",0,0,1.42731419950724,1.42731419950724,2020
790,"Nathan Redmond",6,328,0,0.741866545751691,0,0.14401775971055,7,2,0,0,"M S","Southampton",0,0.741866545751691,1.21955463662744,0.356290556490421,2020
835,"Ryan Bertrand",10,890,0,0.0893941968679428,0,0.507171865552664,2,7,1,0,"D","Southampton",0,0.0893941968679428,1.92830255627632,1.71428976301104,2020
839,"Shane Long",8,47,0,0.0433681756258011,0,0,1,0,0,0,"S","Southampton",0,0.0433681756258011,0.0396010540425777,0.0396010540425777,2020
885,"Kyle Walker-Peters",11,990,0,0.31625260412693,1,0.498050512745976,6,4,3,0,"D","Southampton",0,0.31625260412693,2.77817472070456,2.21151835843921,2020
1735,"Jack Stephens",4,313,0,0.0894664227962494,0,0.160443559288979,1,2,1,0,"D S","Southampton",0,0.0894664227962494,0.559544540941715,0.474530227482319,2020
6504,"Michael Obafemi",1,12,0,0,0,0,0,0,0,0,"S","Southampton",0,0,0.0671303123235703,0.0671303123235703,2020
6736,"Ibrahima Diallo",5,16,0,0,0,0.037903156131506,0,1,1,0,"S","Southampton",0,0,0.058994734659791,0.021091578528285,2020
7983,"Daniel N&#039;Lundulu",2,2,0,0,0,0,0,0,0,0,"S","Southampton",0,0,0,0,2020
8224,"William Smallbone",2,111,0,0,0,0,0,0,0,0,"M S","Southampton",0,0,0.0240529738366604,0.0240529738366604,2020
8456,"Nathan Tella",3,42,0,0.0240529738366604,0,0,1,0,0,0,"S","Southampton",0,0.0240529738366604,0.209255363792181,0.185202389955521,2020
755,"Jamie Vardy",10,829,9,8.73390746116638,2,1.12926180288196,23,7,1,0,"F S","Leicester",4,4.16689442843199,4.87647698074579,0.531200058758259,2020
5956,"Youri Tielemans",11,990,3,2.50963617675006,0,0.151083778589964,14,5,3,0,"M","Leicester",1,0.987298561260104,3.39539679139853,2.6391568146646,2020
6681,"Harvey Barnes",10,720,3,2.98718181625009,1,0.18342231400311,23,5,0,0,"F M S","Leicester",3,2.98718181625009,2.70731025934219,0.159400694072247,2020
770,"Ayoze Pérez",5,358,1,0.907079391181469,0,0.305326089262962,8,4,1,0,"F M","Leicester",1,0.907079391181469,1.77866260707378,0.900921754539013,2020
1234,"Dennis Praet",10,584,1,0.36026731133461,1,0.904769964516163,6,6,0,0,"M S","Leicester",1,0.36026731133461,1.64894126541913,1.20017294771969,2020
6157,"Timothy Castagne",6,540,1,0.63869421184063,2,0.742879407480359,2,5,1,0,"D","Leicester",1,0.63869421184063,1.88108955509961,1.20838104188442,2020
6818,"James Maddison",10,538,1,0.634264260530472,1,0.972948119044304,13,13,2,0,"M S","Leicester",1,0.634264260530472,1.97243971005082,1.09292347356677,2020
7753,"James Justin",11,990,1,0.260433237999678,0,0.314976945519447,5,4,2,0,"D","Leicester",1,0.260433237999678,2.2897160872817,1.94500201568007,2020
620,"Kelechi Iheanacho",5,140,0,0.368433494120836,0,0.391549542546272,5,3,0,0,"F S","Leicester",0,0.368433494120836,0.791587598621845,0.0316045843064785,2020
745,"Kasper Schmeichel",11,990,0,0,0,0,0,0,0,0,"GK","Leicester",0,0,1.58770662918687,1.58770662918687,2020
748,"Wes Morgan",3,13,0,0,0,0,0,0,0,0,"S","Leicester",0,0,0.144612669944763,0.144612669944763,2020
749,"Christian Fuchs",7,523,0,0.0602285154163837,0,0.0130155831575394,3,1,2,0,"D S","Leicester",0,0.0602285154163837,1.38254519179463,1.32424327731133,2020
753,"Marc Albrighton",7,342,0,0.178938142955303,0,0.564813293516636,3,4,0,0,"D S","Leicester",0,0.178938142955303,1.03642126917839,0.29266981780529,2020
759,"Daniel Amartey",2,146,0,0,0,0,0,0,1,0,"D","Leicester",0,0,0.443244904279709,0.443244904279709,2020
807,"Jonny Evans",8,710,0,0.106327444314957,0,0.0634832158684731,1,1,4,0,"D","Leicester",0,0.106327444314957,0.306434210389853,0.306434210389853,2020
1682,"Islam Slimani",1,17,0,0.100369192659855,0,0.076834462583065,1,1,0,0,"S","Leicester",0,0.100369192659855,0.17720365524292,0,2020
1785,"Nampalys Mendy",11,943,0,0.0125548783689737,1,0.105180494487286,1,2,3,0,"M","Leicester",0,0.0125548783689737,1.3741049375385,1.25636956468225,2020
5264,"Caglar Söyüncü",4,360,0,0.101723652333021,0,0.111738875508308,2,2,1,0,"D","Leicester",0,0.101723652333021,0.487723015248775,0.487723015248775,2020
5545,"Wilfred Ndidi",3,199,0,0,0,0.0185890011489391,0,1,0,0,"D S","Leicester",0,0,0.66645198315382,0.66645198315382,2020
6162,"Cengiz Ünder",5,134,0,0.0510551389306784,2,1.62591001391411,2,5,0,0,"S","Leicester",0,0.0510551389306784,2.35162907838821,0.910359874367714,2020
6418,"Hamza Choudhury",2,11,0,0,0,0,0,0,0,0,"S","Leicester",0,0,0.100369192659855,0.100369192659855,2020
7589,"Wesley Fofana",7,630,0,0.549960307776928,0,0.0263809189200401,2,1,2,0,"D","Leicester",0,0.549960307776928,1.39111632853746,1.36473540961742,2020
8562,"Luke Thomas",3,186,0,0.0641079023480415,0,0,1,0,1,0,"D","Leicester",0,0.0641079023480415,0.0641079023480415,0,2020
4476,"Callum Robinson",11,541,2,0.495738882571459,0,0.282564625144005,11,5,0,0,"F S","West Bromwich Albion",2,0.495738882571459,1.26516138017178,0.569482807070017,2020
9040,"Conor Gallagher",7,630,2,0.480449732393026,0,0.412282504141331,10,8,3,0,"M","West Bromwich Albion",2,0.480449732393026,0.825823783874512,0.351622875779867,2020
964,"Kyle Bartley",8,720,1,1.57653134316206,0,0,6,0,1,0,"D","West Bromwich Albion",1,1.57653134316206,0.37302366271615,0.37302366271615,2020
6651,"Grady Diangana",10,707,1,0.568689897656441,0,0.0904112290591002,10,4,0,0,"F M S","West Bromwich Albion",1,0.568689897656441,1.00826667249203,0.600881772115827,2020
7153,"Matheus Pereira",10,795,1,0.871051631867886,2,1.31799649447203,17,22,1,1,"M","West Bromwich Albion",1,0.871051631867886,1.56213903985918,0.688858043402433,2020
7390,"Karlan Grant",7,539,1,1.06790211796761,0,0.149186473339796,11,2,0,0,"F","West Bromwich Albion",1,1.06790211796761,0.942105765454471,0.231652587652206,2020
545,"Kieran Gibbs",2,135,0,0,0,0.0186162702739239,0,1,0,1,"D","West Bromwich Albion",0,0,0.305125296115875,0.286509029567242,2020
682,"Branislav Ivanovic",6,530,0,0.459470815956593,0,0.0489294975996017,4,1,1,0,"D","West Bromwich Albion",0,0.459470815956593,0.303635852411389,0.303635852411389,2020
978,"Sam Johnstone",11,990,0,0,0,0,0,0,0,0,"GK","West Bromwich Albion",0,0,0.0405231826007366,0.0405231826007366,2020
1013,"Sam Field",3,56,0,0,0,0,0,0,0,0,"S","West Bromwich Albion",0,0,0,0,2020
1689,"Jake Livermore",8,662,0,0.19785238429904,0,0.138775885105133,4,3,2,0,"M","West Bromwich Albion",0,0.19785238429904,0.495067173615098,0.304721148684621,2020
1737,"Matt Phillips",8,162,0,0.036746621131897,0,0.462209075689316,2,6,1,0,"M S","West Bromwich Albion",0,0.036746621131897,0.366803213953972,0.0299221314489841,2020
1738,"Hal Robson-Kanu",5,130,0,0.118392858654261,0,0.0287628024816513,4,1,0,0,"S","West Bromwich Albion",0,0.118392858654261,0.236682038754225,0.118289176374674,2020
3979,"Ahmed Hegazy",1,90,0,0,0,0,0,0,0,0,"D","West Bromwich Albion",0,0,0.184028148651123,0.184028148651123,2020
4391,"Darnell Furlong",10,880,0,0.438033284619451,2,1.28853229992092,9,8,1,0,"D M","West Bromwich Albion",0,0.438033284619451,1.352658752352,0.486487360671163,2020
4490,"Semi Ajayi",10,900,0,0,0,0,0,0,1,0,"D","West Bromwich Albion",0,0,0.549326108768582,0.549326108768582,2020
5562,"Rekeem Harper",1,20,0,0,0,0,0,0,0,0,"S","West Bromwich Albion",0,0,0,0,2020
8756,"Dara O&#039;Shea",6,458,0,0.0511097256094217,0,0.0896878382191062,2,3,0,0,"D S","West Bromwich Albion",0,0.0511097256094217,0.452391193248332,0.422130774706602,2020
8757,"Romaine Sawyers",9,606,0,0.0560654420405626,0,0.167275913059711,2,3,2,0,"M S","West Bromwich Albion",0,0.0560654420405626,0.536862149834633,0.488985866308212,2020
8758,"Kyle Edwards",5,110,0,0.118815787136555,0,0.0213788375258446,2,1,0,0,"M S","West Bromwich Albion",0,0.118815787136555,0.192282140254974,0.0520875193178654,2020
8905,"Conor Townsend",8,707,0,0.127386042848229,0,0.208981702104211,3,4,0,0,"D M","West Bromwich Albion",0,0.127386042848229,0.712051935493946,0.427771702408791,2020
8966,"Filip Krovinovic",8,423,0,0.176351433619857,0,0.113069802522659,7,4,0,0,"M S","West Bromwich Albion",0,0.176351433619857,0.552112648263574,0.373089071363211,2020
522,"Wilfried Zaha",9,803,7,5.13061399757862,2,2.18213692307472,24,13,2,0,"F","Crystal Palace",5,3.60827633738518,6.30023404210806,1.00762847810984,2020
606,"Christian Benteke",7,138,2,1.24896764755249,0,0.236904859542847,10,4,0,0,"F S","Crystal Palace",2,1.24896764755249,1.29225482232869,0.667772786691785,2020
512,"Scott Dann",6,540,1,0.453367218375206,0,0.0176128353923559,2,1,1,0,"D","Crystal Palace",1,0.453367218375206,0.502702694386244,0.485089857131243,2020
532,"Cheikhou Kouyaté",11,990,1,0.823928102850914,0,0.686033640056849,7,4,0,0,"D M","Crystal Palace",1,0.823928102850914,2.67438225448132,2.53847818821669,2020
672,"Jordan Ayew",9,611,1,0.955001074820757,0,0.0851286621764302,8,2,0,0,"F S","Crystal Palace",1,0.955001074820757,1.58986479043961,0.679591580294073,2020
775,"Andros Townsend",10,845,1,0.654500504955649,2,1.87417720258236,11,15,0,0,"M","Crystal Palace",1,0.654500504955649,3.07685838639736,1.41947304829955,2020
6027,"Jairo Riedewald",9,467,1,0.384502965956926,0,0.225768052041531,2,5,0,0,"M S","Crystal Palace",1,0.384502965956926,1.17993840575218,0.704418059438467,2020
8706,"Eberechi Eze",10,583,1,1.02327032014728,2,1.06936434470117,10,9,0,0,"M S","Crystal Palace",1,1.02327032014728,2.59034163877368,1.4347136542201,2020
485,"Mamadou Sakho",4,274,0,0.0188349187374115,0,0,1,0,0,0,"D S","Crystal Palace",0,0.0188349187374115,0.514052927494049,0.514052927494049,2020
510,"Joel Ward",5,450,0,0,0,0.0125228250399232,0,1,2,0,"D","Crystal Palace",0,0,0.540371797978878,0.540371797978878,2020
589,"James McCarthy",5,335,0,0.0122776757925749,0,0.0161796640604734,1,1,1,0,"M S","Crystal Palace",0,0.0122776757925749,0.856186613440514,0.856186613440514,2020
603,"Nathaniel Clyne",6,523,0,0.0503275115042925,1,0.16372337564826,2,2,0,0,"D","Crystal Palace",0,0.0503275115042925,1.65827194228768,1.60794442519546,2020
633,"James McArthur",9,771,0,0.140973716974258,1,0.79818256944418,4,9,3,0,"M","Crystal Palace",0,0.140973716974258,2.29087482392788,1.41804475151002,2020
699,"Gary Cahill",3,270,0,0.0508664585649967,0,0.143611446022987,1,1,0,0,"D","Crystal Palace",0,0.0508664585649967,0.340869456529617,0.340869456529617,2020
730,"Patrick van Aanholt",6,467,0,0.815644863992929,1,0.427562264725566,10,8,1,0,"D S","Crystal Palace",0,0.815644863992929,1.63913122564554,0.684118263423443,2020
757,"Jeffrey Schlupp",9,602,0,0.392857495695353,1,1.06984493136406,8,7,2,0,"M S","Crystal Palace",0,0.392857495695353,2.86456193216145,2.23039763607085,2020
1678,"Michy Batshuayi",8,380,0,0.671091198921204,1,0.916483633220196,7,4,0,0,"F S","Crystal Palace",0,0.671091198921204,1.74566721916199,0.905545469373465,2020
2190,"Vicente Guaita",11,990,0,0,0,0,0,0,2,0,"GK","Crystal Palace",0,0,1.03941947594285,1.03941947594285,2020
5549,"Luka Milivojevic",7,311,0,0.158894959837198,0,0.187801379710436,3,4,1,1,"M S","Crystal Palace",0,0.158894959837198,1.74131658673286,1.71382191777229,2020
8214,"Tyrick Mitchell",6,540,0,0.110925771296024,0,0,1,0,1,0,"D","Crystal Palace",0,0.110925771296024,1.45291347056627,1.34198761731386,2020
65,"Timo Werner",11,943,4,5.50064235180616,3,2.10130150802433,28,10,0,0,"F M","Chelsea",4,5.50064235180616,7.62915734946728,2.27826266083866,2020
935,"Kurt Zouma",10,900,4,0.743740199133754,0,0.0188043359667063,8,1,1,0,"D","Chelsea",4,0.743740199133754,1.93263885099441,1.93263885099441,2020
702,"Tammy Abraham",10,555,3,3.44203659892082,1,0.721487460657954,22,9,0,0,"F S","Chelsea",3,3.44203659892082,4.02581968158484,0.870650466531515,2020
1389,"Jorginho",7,459,3,3.11846926156431,1,0.151440918445587,6,4,0,0,"M S","Chelsea",0,0.0737939076498151,1.36955916602165,1.36955916602165,2020
782,"Ben Chilwell",8,713,2,1.13767387531698,2,0.726490508764982,9,13,1,0,"D","Chelsea",2,1.13767387531698,3.3337434232235,2.69331069663167,2020
502,"Olivier Giroud",6,122,1,1.61837187036872,0,1.03128170967102,7,3,0,0,"F S","Chelsea",1,1.61837187036872,1.34963129460812,0.059130746871233,2020
2662,"Christian Pulisic",5,253,1,1.12950567156076,0,0.0634744316339493,9,1,0,0,"M S","Chelsea",1,1.12950567156076,1.78558304905891,0.703019313514233,2020
3288,"Thiago Silva",7,615,1,0.601676344871521,0,0.124185916036367,2,2,0,0,"D","Chelsea",1,0.601676344871521,2.80892735160887,2.7438452783972,2020
5220,"Kai Havertz",9,637,1,1.28146001137793,1,0.57606115937233,7,9,1,0,"F M S","Chelsea",1,1.28146001137793,3.5196273252368,2.47568965703249,2020
6456,"Callum Hudson-Odoi",5,161,1,0.222914345562458,0,0.483144607394934,5,5,0,0,"M S","Chelsea",1,0.222914345562458,0.871480122208595,0.512448263354599,2020
7768,"Mason Mount",10,811,1,1.41091854218394,2,2.39665815979242,22,22,1,0,"F M S","Chelsea",1,1.41091854218394,4.32285310793668,2.44515035953373,2020
8067,"Reece James",10,811,1,0.256827987730503,2,2.24765155464411,9,14,2,0,"D S","Chelsea",1,0.256827987730503,4.42354230303317,3.96268624532968,2020
8992,"Hakim Ziyech",7,389,1,0.325748572126031,3,2.69716788828373,8,12,1,0,"F S","Chelsea",1,0.325748572126031,2.93794196844101,1.48806051164865,2020
200,"Andreas Christensen",4,315,0,0.0452771037817001,0,0,1,0,1,1,"D","Chelsea",0,0.0452771037817001,1.37841260433197,1.37841260433197,2020
592,"Ross Barkley",2,35,0,0.017517002299428,0,0.115239158272743,1,1,0,0,"S","Chelsea",0,0.017517002299428,0.22261007130146,0.0898539051413536,2020
624,"Willy Caballero",1,90,0,0,0,0,0,0,0,0,"GK","Chelsea",0,0,0.143563121557236,0.143563121557236,2020
681,"César Azpilicueta",5,313,0,0.0619736649096012,1,0.0325523121282458,2,2,1,0,"D S","Chelsea",0,0.0619736649096012,1.05704111605883,0.982864432036877,2020
688,"Ruben Loftus-Cheek",1,65,0,0,0,0,0,0,0,0,"F","Chelsea",0,0,0.0198027882725,0.0198027882725,2020
703,"Fikayo Tomori",1,43,0,0,0,0,0,0,0,0,"S","Chelsea",0,0,0.0727275162935257,0.0727275162935257,2020
751,"N&#039;Golo Kanté",11,984,0,0.0745926834642887,1,0.433108629658818,2,6,1,0,"M","Chelsea",0,0.0745926834642887,4.27691999077797,3.81853506714106,2020
1245,"Emerson",1,7,0,0,0,0,0,0,0,0,"S","Chelsea",0,0,0,0,2020
1621,"Marcos Alonso",3,228,0,0.0755447596311569,0,0.0194002226926386,2,2,1,0,"D","Chelsea",0,0.0755447596311569,0.295582175254822,0.265506539493799,2020
1822,"Antonio Rüdiger",1,90,0,0,0,0,0,0,0,0,"D","Chelsea",0,0,0.573919773101807,0.573919773101807,2020
2254,"Mateo Kovacic",7,407,0,0.146043831016868,1,0.456293068826199,5,5,0,0,"M S","Chelsea",0,0.146043831016868,3.82161909807473,3.62071417737752,2020
5061,"Kepa",3,270,0,0,0,0,0,0,0,0,"GK","Chelsea",0,0,0.132152676582336,0.132152676582336,2020
6880,"Edouard Mendy",7,630,0,0,0,0,0,0,0,0,"GK","Chelsea",0,0,0.976208366453648,0.976208366453648,2020
1776,"Jarrod Bowen",11,921,4,3.4025868140161,1,1.32120434194803,27,10,0,0,"F M","West Ham",4,3.4025868140161,5.95785620808601,2.16972900182009,2020
531,"Michail Antonio",7,537,3,2.96321877837181,0,0.337028400972486,18,6,1,0,"F","West Ham",3,2.96321877837181,3.67264220118523,0.627196058630943,2020
2335,"Pablo Fornals",11,910,2,2.94728456810117,2,1.0717412782833,17,7,2,0,"F M","West Ham",2,2.94728456810117,6.40830556303263,2.44460995681584,2020
6144,"Sébastien Haller",10,434,2,1.56062263250351,0,0.979844573885202,13,8,0,0,"F S","West Ham",2,1.56062263250351,2.68673558533192,0.656382611021399,2020
8288,"Tomas Soucek",11,990,2,3.384681224823,0,0.340413665398955,22,5,1,0,"M","West Ham",2,3.384681224823,4.08378529548645,1.6329951621592,2020
528,"Angelo Ogbonna",11,963,1,0.391077130101621,0,0.16648574359715,5,2,2,0,"D","West Ham",1,0.391077130101621,2.13993361592293,2.13993361592293,2020
535,"Manuel Lanzini",5,57,1,0.0245104404166341,0,0.0377864353358746,2,1,1,0,"S","West Ham",1,0.0245104404166341,0.136696146801114,0.136696146801114,2020
6892,"Fabián Balbuena",9,810,1,0.59145700186491,0,0,5,0,1,0,"D","West Ham",1,0.59145700186491,1.79781034588814,1.79781034588814,2020
533,"Mark Noble",5,81,0,0,0,0.0118864374235272,0,1,0,0,"M S","West Ham",0,0,0.226859867572784,0.226859867572784,2020
534,"Aaron Cresswell",11,990,0,0.264340903609991,3,1.60653632320464,4,20,0,0,"D","West Ham",0,0.264340903609991,3.51896883919835,2.89381965249777,2020
706,"Lukasz Fabianski",11,990,0,0,0,0,0,0,0,0,"GK","West Ham",0,0,0.138335629366338,0.138335629366338,2020
1208,"Felipe Anderson",2,2,0,0,0,0,0,0,0,0,"S","West Ham",0,0,0.0503686591982841,0.0503686591982841,2020
1691,"Robert Snodgrass",1,1,0,0,0,0,0,0,0,0,"S","West Ham",0,0,0,0,2020
1760,"Arthur Masuaku",10,857,0,0.429025686345994,1,2.38028068654239,6,9,1,0,"D","West Ham",0,0.429025686345994,3.9958288744092,1.65931179560721,2020
3203,"Issa Diop",3,207,0,0,0,0,0,0,1,0,"D S","West Ham",0,0,0.0291129257529974,0.0291129257529974,2020
3585,"Said Benrahma",4,76,0,0.278093475848436,2,0.517606494016945,5,3,0,0,"S","West Ham",0,0.278093475848436,0.804273275658488,0.161670772358775,2020
5553,"Declan Rice",11,990,0,0.368414174765348,1,1.09912115335464,6,9,1,0,"M","West Ham",0,0.368414174765348,3.15341587550938,2.71130690909922,2020
6274,"Andriy Yarmolenko",5,90,0,0.106290135532618,0,0.031181126832962,4,1,1,0,"S","West Ham",0,0.106290135532618,0.171804491430521,0.0483032837510109,2020
6424,"Ben Johnson",2,44,0,0,0,0,0,0,0,0,"S","West Ham",0,0,0.0186600852757692,0.0186600852757692,2020
6891,"Ryan Fredericks",3,230,0,0,1,1.0964310914278,0,9,2,0,"D","West Ham",0,0,0.543484792113304,0.13523381575942,2020
8965,"Vladimir Coufal",8,716,0,0.189443439245224,1,0.838247198611498,3,10,2,0,"D","West Ham",0,0.189443439245224,1.71940076351166,0.831993993371725,2020
453,"Son Heung-Min",11,925,10,3.87963220849633,3,2.0549019947648,21,19,0,0,"F M","Tottenham",10,3.87963220849633,6.86085213720798,2.58268975839019,2020
